,Rating Cycle 2 Total Health Score,Rating Cycle 2 Health Revisit Score,mds_quality_code_454,Registered Nurse turnover,severity_code_K,deficiency_tag_757,provider_resides_in_hospital,deficiency_tag_804,Rating Cycle 3 Total Number of Health Deficiencies,ownership_government_state,staffing_rating_5,deficiency_tag_695,Rating Cycle 3 Health Deficiency Score,long_stay_quality_rating_5,staffing_rating_1,quality_rating_1,severity_code_I,severity_code_F,council_resident_and_family,mds_quality_code_419,claims_quality_code_551,avg_daily_residents_per_bed_ratio,Rating Cycle 2 Total Number of Health Deficiencies,ownership_non_profit_church,provider_medicare,months_since_approval,provider_medicare_and_medicaid,Rating Cycle 2 Number of Standard Health Deficiencies,severity_code_B,deficiency_tag_677,short_stay_quality_rating_5,deficiency_tag_585,ownership_for_profit_corporation,deficiency_tag_726,ownership_for_profit_partnership,deficiency_tag_803,quality_rating_4,deficiency_tag_755,deficiency_tag_921,deficiency_tag_880,deficiency_tag_625,deficiency_tag_550,mds_quality_code_404,Number of Substantiated Complaints,continuing_care_retirement_community,mds_quality_code_434,deficiency_tag_883,severity_code_H,Rating Cycle 1 Health Revisit Score,Rating Cycle 3 Number of Complaint Health Deficiencies,most_recent_health_inspection_2plus_years_ago,severity_code_L,deficiency_tag_908,health_inspection_rating_2,quality_rating_2,council_resident,deficiency_tag_656,five_star_rating_4,deficiency_tag_583,deficiency_tag_690,five_star_rating_2,deficiency_tag_600,health_inspection_rating_3,quality_rating_5,short_stay_quality_rating_1,deficiency_tag_641,deficiency_tag_727,deficiency_tag_732,deficiency_tag_760,deficiency_tag_697,deficiency_tag_582,claims_quality_code_552,Rating Cycle 1 Number of Health Revisits,deficiency_tag_610,ownership_government_county,mds_quality_code_406,mds_quality_code_479,Rating Cycle 2 Number of Health Revisits,Number of Facility Reported Incidents,Number of Certified Beds,special_focus_status_sff_candidate,long_stay_quality_rating_4,Rating Cycle 3 Health Revisit Score,deficiency_tag_925,mds_quality_code_410,Total Amount of Fines in Dollars,Rating Cycle 1 Health Deficiency Score,staffing_rating_3,ownership_government_city_county,deficiency_tag_761,deficiency_tag_655,Average Number of Residents per Day,Total Number of Penalties,short_stay_quality_rating_3,severity_code_J,deficiency_tag_561,deficiency_tag_657,mds_quality_code_407,Number of Fines,mds_quality_code_452,deficiency_tag_584,mds_quality_code_480,mds_quality_code_430,deficiency_tag_756,deficiency_tag_919,health_inspection_rating_4,quality_rating_3,deficiency_tag_645,deficiency_tag_689,deficiency_tag_842,mds_quality_code_401,dollars_per_fine_count,five_star_rating_5,ownership_government_city,Rating Cycle 2 Number of Complaint Health Deficiencies,Number of Citations from Infection Control Inspections,deficiency_tag_580,severity_code_D,mds_quality_code_415,severity_code_C,long_stay_quality_rating_2,long_stay_quality_rating_1,special_focus_status_sff,provider_changed_ownership_last_12_months,Rating Cycle 1 Total Health Score,claims_quality_code_521,deficiency_tag_558,deficiency_tag_658,short_stay_quality_rating_4,health_inspection_rating_5,Rating Cycle 2 Health Deficiency Score,deficiency_tag_686,ownership_for_profit_llc,abuse_icon,ownership_non_profit_corporation,Number of Payment Denials,sprinklers_in_required_areas_partial,deficiency_tag_693,deficiency_tag_812,deficiency_tag_644,deficiency_tag_607,long_stay_quality_rating_3,severity_code_G,deficiency_tag_609,provider_medicaid,ownership_government_hospital_district,severity_code_E,deficiency_tag_636,five_star_rating_1,council_family,short_stay_quality_rating_2,ownership_non_profit_other,deficiency_tag_758,deficiency_tag_759,Rating Cycle 3 Number of Standard Health Deficiencies,Rating Cycle 1 Number of Complaint Health Deficiencies,deficiency_tag_676,health_inspection_rating_1,Total nursing staff turnover,ownership_for_profit_individual,deficiency_tag_867,deficiency_tag_814,deficiency_tag_679,staffing_rating_4,deficiency_tag_725,deficiency_tag_692,deficiency_tag_623,deficiency_tag_700,Rating Cycle 1 Number of Standard Health Deficiencies,deficiency_tag_698,mds_quality_code_409,Rating Cycle 3 Number of Health Revisits,mds_quality_code_472,deficiency_tag_881,mds_quality_code_408,claims_quality_code_522,sprinklers_in_required_areas,five_star_rating_3,ownership_government_federal,deficiency_tag_806,deficiency_tag_578,Rating Cycle 1 Total Number of Health Deficiencies,Number of administrators who have left the nursing home,deficiency_tag_688,mds_quality_code_451,Rating Cycle 3 Total Health Score,deficiency_tag_554,staffing_rating_2,deficiency_tag_604,deficiency_tag_684,prediction,Lower_Staffing
6597,48.0,0.0,93.984962,81.8,0.0,0.0,0,0.0,9.0,0,0,0.0,40.0,0,0,0,0.0,1.0,1,14.851485,1.136793,0.5316666666666666,7.0,0,0,394,1,7.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,1.0,0.0,0.0,3.191489,0,0,4.615385,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1,0,0.0,1,0.0,0.0,0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,2.717386,1.0,0.0,0,6.509583,5.539413,1.0,0,60,0,0,0.0,0.0,0.0,11163.75,24.0,0,0,1.0,1.0,31.9,1,0,0.0,0.0,1.0,2.521008,1,21.649485,1.0,9.188121,85.714286,0.0,0.0,1,0,1.0,1.0,0.0,14.084507,11163.75,0,0,0.0,,0.0,18.0,95.901639,0.0,0,0,0,0,24.0,,0.0,1.0,0,0,48.0,0.0,0,0,0,0,0,0.0,2.0,0.0,0.0,1,0.0,0.0,0,0,3.0,1.0,0,0,0,0,0.0,1.0,9.0,0.0,0.0,0,76.8,1,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,1.0,78.195489,0.0,5.714286,,1,0,0,0.0,1.0,6.0,,0.0,24.087443,40.0,0.0,1,0.0,0.0,1,0
11085,0.0,0.0,,33.3,0.0,0.0,0,0.0,1.0,0,1,0.0,4.0,0,0,0,0.0,0.0,0,,,0.982608695652174,0.0,0,1,698,0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,,0,1,1.598174,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,,,0.0,0,23,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,22.6,0,0,0.0,0.0,0.0,,0,,0.0,,96.682464,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,1,0,0.0,0.0,0.0,1.0,,0.0,0,0,0,0,0.0,20.749679,0.0,0.0,0,1,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,34.6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,87.98151,0.0,,4.938339,1,0,0,0.0,0.0,0.0,,0.0,,4.0,0.0,0,0.0,0.0,1,0
11851,28.0,0.0,90.909091,80.0,0.0,0.0,0,0.0,9.0,0,0,0.0,123.0,0,0,0,0.0,2.0,0,21.428571,,0.6649122807017543,6.0,0,1,343,0,5.0,0.0,1.0,0,0.0,0,0.0,0,1.0,1,2.0,0.0,3.0,1.0,0.0,25.0,8,1,1.30597,0.0,0.0,0.0,4.0,0,0.0,0.0,0,0,0,1.0,0,0.0,0.0,0,0.0,1,0,0,1.0,0.0,0.0,2.0,0.0,0.0,,1.0,2.0,0,0.0,5.237633,1.0,7,57,0,1,0.0,0.0,0.0,7445.75,132.0,1,0,2.0,2.0,37.9,1,0,1.0,0.0,1.0,0.0,1,0.0,0.0,,59.74026,1.0,0.0,0,0,0.0,3.0,0.0,,7445.75,0,0,1.0,,0.0,22.0,92.857143,0.0,0,0,0,0,132.0,21.144286,1.0,0.0,1,0,28.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,2.0,0,0,11.0,0.0,0,0,0,0,1.0,0.0,5.0,8.0,0.0,0,74.5,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,1.0,64.357864,0.0,0.0,16.040594,1,1,0,0.0,0.0,21.0,0.0,0.0,,123.0,0.0,0,1.0,0.0,1,0
5145,108.0,0.0,98.033708,33.3,0.0,1.0,0,0.0,12.0,0,0,1.0,60.0,0,0,0,0.0,4.0,1,9.354839,1.778009,0.9370967741935484,16.0,0,0,328,1,12.0,2.0,0.0,1,0.0,0,0.0,0,0.0,1,1.0,0.0,2.0,0.0,1.0,6.25,1,0,0.806452,0.0,0.0,0.0,0.0,1,0.0,1.0,1,0,0,2.0,0,0.0,0.0,1,0.0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,1.394553,1.0,1.0,0,1.228065,4.839363,1.0,0,124,0,0,0.0,0.0,2.424242,37922.3,176.0,0,0,2.0,1.0,116.2,2,0,0.0,0.0,1.0,1.547988,2,11.575563,2.0,31.638257,80.416667,1.0,1.0,0,0,0.0,2.0,2.0,30.331754,18961.15,0,0,4.0,,0.0,29.0,97.575758,2.0,0,0,0,0,176.0,26.600051,0.0,1.0,0,0,108.0,0.0,1,1,0,0,0,0.0,1.0,0.0,1.0,1,1.0,1.0,0,0,18.0,0.0,0,0,0,0,1.0,1.0,12.0,0.0,0.0,0,44.2,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,1.0,81.476323,0.0,0.647249,6.765635,1,0,0,0.0,0.0,28.0,3.0,0.0,40.231955,60.0,0.0,1,0.0,2.0,1,0
10302,20.0,0.0,90.02079,37.9,0.0,0.0,0,0.0,6.0,0,0,0.0,20.0,0,0,0,0.0,0.0,0,13.95881,1.898447,0.9729411764705883,5.0,0,0,422,1,5.0,0.0,2.0,0,0.0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,4.935065,1,0,0.830258,0.0,0.0,0.0,1.0,0,0.0,0.0,0,0,1,2.0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,2.0,0.0,0.757885,1.0,0.0,0,0.756495,7.316054,1.0,0,170,0,1,0.0,0.0,3.777778,0.0,20.0,0,0,0.0,0.0,165.4,0,1,0.0,0.0,0.0,1.398601,0,30.37037,1.0,23.937059,9.84127,0.0,0.0,1,1,0.0,0.0,0.0,16.206897,0.0,0,0,0.0,0.0,0.0,15.0,65.111111,2.0,0,0,0,0,20.0,30.735046,1.0,0.0,0,0,20.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5.0,0.0,0.0,0,33.6,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,23.049002,0.0,11.27451,9.068818,1,0,0,0.0,0.0,6.0,1.0,1.0,24.090671,20.0,0.0,1,0.0,2.0,1,0
7072,60.0,0.0,89.813243,75.0,0.0,0.0,0,0.0,21.0,0,0,0.0,80.0,0,1,1,0.0,0.0,0,,2.427793,0.8835164835164836,11.0,0,0,534,1,11.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.234657,18,0,0.662252,3.0,0.0,0.0,19.0,0,0.0,0.0,0,0,1,2.0,0,0.0,0.0,0,2.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.789251,1.0,2.0,0,1.019221,6.679708,1.0,8,182,0,0,0.0,0.0,0.85034,9311.25,36.0,0,0,2.0,0.0,160.8,1,0,0.0,0.0,0.0,1.396161,1,27.768014,0.0,15.044475,63.230241,0.0,0.0,0,0,0.0,0.0,1.0,29.901961,9311.25,0,0,0.0,,1.0,39.0,72.789116,1.0,0,1,0,0,36.0,19.673642,0.0,0.0,0,0,60.0,0.0,1,0,0,0,0,1.0,1.0,2.0,0.0,0,1.0,2.0,0,0,0.0,0.0,1,0,0,0,1.0,1.0,13.0,2.0,1.0,0,52.0,0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,62.626263,0.0,1.841621,13.749322,1,0,0,1.0,0.0,9.0,0.0,2.0,23.843602,80.0,0.0,0,0.0,3.0,1,0
5453,80.0,0.0,95.27897,60.0,0.0,0.0,0,0.0,4.0,0,0,1.0,16.0,0,0,0,0.0,0.0,0,14.179104,1.601925,0.8798701298701299,18.0,0,0,363,1,18.0,1.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0.0,2.0,1.0,1.0,6.544503,0,0,0.581395,1.0,0.0,0.0,1.0,0,0.0,0.0,1,0,1,1.0,0,0.0,2.0,1,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.668502,1.0,1.0,0,0.712419,10.514463,1.0,0,154,0,0,0.0,0.0,4.076739,32987.5,92.0,1,0,0.0,0.0,135.5,3,0,0.0,0.0,1.0,1.732673,2,23.75,0.0,34.897961,91.5986,0.0,0.0,0,1,0.0,1.0,1.0,15.384615,16493.75,0,0,0.0,0.0,2.0,25.0,98.800959,1.0,0,0,0,0,92.0,22.93955,0.0,0.0,0,0,80.0,1.0,1,0,0,1,0,0.0,1.0,0.0,1.0,1,2.0,1.0,0,0,6.0,0.0,0,0,1,0,2.0,0.0,3.0,3.0,0.0,0,38.0,0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,10.0,1.0,0.0,1.0,83.047427,0.0,3.217158,17.171554,1,0,0,0.0,0.0,13.0,0.0,1.0,28.108386,16.0,0.0,0,0.0,2.0,1,0
9357,32.0,0.0,99.147727,50.0,0.0,0.0,0,0.0,2.0,0,0,0.0,20.0,1,1,0,0.0,1.0,1,6.923077,,0.9771739130434783,6.0,0,0,220,1,5.0,0.0,0.0,0,0.0,1,0.0,0,1.0,0,1.0,0.0,1.0,0.0,0.0,8.843537,3,0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0,0,0,0.0,1,0.0,0.0,0,0.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0,0.0,8.121805,1.0,0,92,0,0,0.0,0.0,3.58209,1315.6,12.0,0,0,2.0,0.0,89.9,1,0,0.0,0.0,1.0,0.0,1,22.972973,0.0,9.227272,60.483871,0.0,1.0,1,0,0.0,0.0,0.0,2.714932,1315.6,0,0,1.0,1.0,0.0,8.0,97.910448,0.0,0,0,0,0,12.0,,0.0,0.0,0,0,32.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0.0,1.0,0,0,2.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,43.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,64.835165,0.0,14.189189,,1,0,0,0.0,0.0,3.0,2.0,1.0,4.947088,20.0,0.0,0,0.0,0.0,1,0
7911,56.0,0.0,89.876881,36.7,0.0,0.0,0,0.0,3.0,0,0,0.0,12.0,0,0,0,0.0,2.0,0,6.656101,2.300206,0.951,7.0,0,0,581,1,7.0,0.0,0.0,0,0.0,1,0.0,0,0.0,1,1.0,0.0,2.0,0.0,1.0,4.945904,0,0,3.293413,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,1,3.0,0,0.0,0.0,1,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.932999,1.0,0.0,0,0.532456,6.451316,1.0,0,200,0,1,0.0,0.0,0.0,6339.19,44.0,0,0,1.0,0.0,190.2,2,0,0.0,0.0,1.0,1.388889,2,6.716418,2.0,10.298029,55.412844,0.0,0.0,0,0,0.0,0.0,0.0,28.504673,3169.595,0,0,0.0,,0.0,16.0,90.76006,0.0,0,0,0,0,44.0,16.94019,0.0,0.0,1,0,56.0,1.0,0,0,0,0,0,0.0,2.0,0.0,0.0,0,0.0,0.0,0,0,2.0,0.0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0,33.7,0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,63.356164,0.0,5.672609,7.613799,1,0,0,0.0,0.0,10.0,1.0,2.0,31.181311,12.0,0.0,1,0.0,0.0,1,0
3146,40.0,0.0,99.496644,27.3,0.0,0.0,0,0.0,12.0,0,0,0.0,124.0,0,0,0,0.0,0.0,0,17.021277,2.865401,0.8648936170212765,6.0,0,0,273,1,5.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,1.0,0.0,2.0,5.627706,4,0,3.389831,0.0,0.0,0.0,8.0,0,0.0,0.0,0,0,1,0.0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.760359,0.0,0.0,0,0.484147,3.227174,1.0,5,188,0,1,0.0,0.0,4.537522,36580.28,0.0,0,0,1.0,0.0,162.6,2,1,0.0,0.0,0.0,0.742115,2,13.306452,0.0,22.723543,96.084337,0.0,0.0,1,1,0.0,4.0,0.0,16.620499,18290.14,0,0,1.0,,2.0,10.0,100.0,0.0,0,0,0,0,0.0,18.96068,0.0,0.0,0,0,40.0,1.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0,5.0,0.0,0,0,3.0,0.0,0,0,0,0,0.0,0.0,4.0,0.0,0.0,0,34.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.409742,0.0,97.232472,6.108641,1,0,0,0.0,0.0,0.0,0.0,1.0,18.642251,124.0,0.0,0,0.0,3.0,1,0
10122,72.0,0.0,97.318612,38.1,0.0,0.0,0,0.0,16.0,0,0,2.0,88.0,0,0,0,0.0,1.0,0,8.869565,6.240638,0.9611111111111111,17.0,0,0,508,1,13.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,1.0,2.0,0.0,1.0,7.01107,8,0,1.282051,0.0,0.0,0.0,4.0,0,0.0,0.0,1,1,1,1.0,0,0.0,0.0,1,0.0,0,0,1,0.0,0.0,0.0,1.0,2.0,0.0,1.763599,1.0,1.0,0,2.224341,7.134833,1.0,0,180,0,0,0.0,1.0,4.882155,0.0,64.0,1,0,0.0,0.0,173.0,0,0,0.0,0.0,0.0,1.081081,0,16.780822,2.0,26.39954,40.062598,1.0,2.0,0,0,0.0,1.0,1.0,17.370892,0.0,0,0,5.0,0.0,0.0,36.0,81.818182,0.0,0,0,0,0,64.0,31.991943,1.0,0.0,0,0,72.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0,8.0,0.0,0,0,0,0,1.0,1.0,15.0,0.0,1.0,0,51.4,1,0.0,2.0,0.0,0,1.0,0.0,1.0,1.0,12.0,1.0,0.0,1.0,54.465593,0.0,5.649718,10.706277,1,0,0,0.0,0.0,12.0,0.0,0.0,14.535944,88.0,0.0,0,0.0,2.0,1,0
7676,20.0,0.0,98.306679,22.9,0.0,0.0,0,0.0,3.0,0,0,0.0,16.0,0,0,0,0.0,0.0,0,18.152524,1.346925,0.8719101123595505,5.0,0,0,692,1,5.0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0.0,1.0,0.0,1.0,5.836576,8,0,2.586207,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,1.0,0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.897041,1.0,0.0,0,1.642089,7.714265,1.0,0,356,0,1,0.0,0.0,5.45977,0.0,28.0,0,0,2.0,0.0,310.4,0,0,0.0,0.0,0.0,0.873786,0,16.778523,2.0,30.666135,92.79476,0.0,0.0,0,0,0.0,0.0,0.0,14.016173,0.0,0,0,0.0,,0.0,10.0,99.042146,0.0,0,0,0,0,28.0,19.528745,0.0,1.0,1,0,20.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,3.0,0.0,0,0,0,0,0.0,0.0,3.0,3.0,0.0,0,50.2,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,90.652174,0.0,0.425532,8.657713,1,1,0,0.0,0.0,5.0,2.0,1.0,9.664818,16.0,0.0,1,0.0,1.0,1,0
971,0.0,0.0,100.0,50.0,0.0,0.0,0,0.0,9.0,0,0,0.0,24.0,1,0,0,0.0,0.0,0,4.797048,2.028564,0.890909090909091,1.0,0,0,614,1,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,4.850746,0,0,1.234568,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.2785,0.0,0.0,0,0.40967,3.423145,1.0,0,99,0,0,0.0,0.0,1.66113,0.0,16.0,1,0,0.0,0.0,88.2,0,0,0.0,0.0,0.0,0.0,0,7.526882,0.0,8.368192,100.0,0.0,0.0,0,0,0.0,0.0,0.0,5.769231,0.0,1,0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,0,0,16.0,18.905457,0.0,0.0,0,1,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,9.0,0.0,0.0,0,38.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,100.0,0.0,0.350877,18.096891,1,0,0,0.0,0.0,3.0,0.0,0.0,8.884521,24.0,0.0,0,0.0,0.0,1,0
13048,8.0,0.0,100.0,40.0,0.0,0.0,1,0.0,2.0,0,0,0.0,12.0,1,0,0,0.0,0.0,0,5.851064,1.10481,0.5333333333333333,1.0,0,0,342,1,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,1.694915,0.0,0.0,0.0,2.0,0,0.0,0.0,0,0,1,0.0,0,0.0,1.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.887534,1.0,0.0,0,0.718631,2.977053,1.0,0,114,0,0,0.0,0.0,2.475248,986.7,20.0,0,0,2.0,0.0,60.8,1,0,0.0,0.0,0.0,0.505051,1,18.435754,0.0,24.580911,100.0,0.0,0.0,0,0,0.0,0.0,0.0,19.672131,986.7,1,0,0.0,0.0,0.0,2.0,100.0,0.0,0,0,0,0,20.0,,0.0,0.0,0,1,8.0,0.0,1,0,0,0,0,0.0,1.0,0.0,1.0,0,0.0,0.0,0,0,4.0,0.0,0,0,0,0,0.0,0.0,2.0,2.0,0.0,0,33.3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,96.590909,0.0,7.18232,,1,0,0,0.0,0.0,3.0,2.0,0.0,23.112534,12.0,0.0,1,0.0,0.0,1,0
12116,0.0,0.0,100.0,44.4,0.0,0.0,0,0.0,3.0,0,0,1.0,20.0,0,0,0,0.0,0.0,0,11.952191,0.574264,0.8666666666666667,0.0,0,0,423,1,0.0,0.0,0.0,0,0.0,1,0.0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,4.072398,0,0,0.322581,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.545733,1.0,0.0,0,0.0,0.668131,0.0,0,90,0,0,0.0,0.0,6.27451,0.0,4.0,1,0,2.0,0.0,78.0,0,0,0.0,0.0,0.0,3.162055,0,14.349776,0.0,25.045938,98.090692,0.0,0.0,0,0,0.0,0.0,0.0,26.285714,0.0,1,0,0.0,,0.0,2.0,99.215686,0.0,0,0,0,0,4.0,42.548581,0.0,0.0,1,1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0,2.0,0.0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0,50.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,96.062992,0.0,0.442478,12.617028,1,0,0,0.0,0.0,1.0,0.0,0.0,29.181298,20.0,0.0,0,0.0,0.0,1,0
36,4.0,0.0,97.38806,,0.0,0.0,0,0.0,3.0,0,0,0.0,28.0,0,1,0,0.0,0.0,0,10.454545,,0.8469879518072289,1.0,0,0,581,1,1.0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.40724,0,0,0.806452,0.0,0.0,0.0,1.0,0,0.0,0.0,1,1,1,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0,3.402891,7.489075,1.0,3,83,0,0,0.0,0.0,3.658537,16014.05,44.0,0,0,0.0,0.0,70.3,3,0,0.0,0.0,0.0,4.918033,2,14.798206,0.0,11.683541,70.616114,0.0,0.0,0,0,0.0,0.0,0.0,12.5,8007.025,0,0,0.0,,0.0,0.0,94.715447,0.0,1,0,0,0,44.0,,0.0,0.0,0,0,4.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,0.0,0.0,2.0,2.0,0.0,0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,65.938865,0.0,0.540541,,1,0,0,0.0,0.0,3.0,,0.0,4.116532,28.0,0.0,0,0.0,0.0,1,0
9598,72.0,0.0,97.619048,,0.0,0.0,0,0.0,10.0,0,0,0.0,76.0,0,1,0,0.0,1.0,0,40.0,,0.7036363636363637,10.0,0,0,273,1,7.0,0.0,0.0,0,0.0,0,2.0,0,0.0,1,0.0,0.0,1.0,0.0,0.0,2.542373,4,0,,0.0,0.0,0.0,2.0,0,0.0,0.0,0,0,1,1.0,0,0.0,0.0,1,0.0,1,0,0,1.0,3.0,0.0,0.0,0.0,0.0,,1.0,0.0,0,0.0,3.742961,1.0,0,55,0,1,0.0,0.0,2.027027,6958.7,16.0,0,0,0.0,1.0,38.7,3,0,0.0,0.0,1.0,0.0,3,33.613445,1.0,5.666078,35.0,0.0,0.0,0,0,0.0,0.0,0.0,7.608696,2319.5666666666666,0,0,5.0,,0.0,9.0,79.054054,0.0,0,0,0,0,16.0,,0.0,0.0,0,0,72.0,0.0,1,0,0,0,0,0.0,1.0,0.0,1.0,0,0.0,0.0,0,0,14.0,0.0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,0,36.8,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,45.714286,0.0,10.483871,,1,0,0,0.0,1.0,4.0,0.0,0.0,17.642186,76.0,0.0,0,0.0,0.0,1,0
10118,52.0,0.0,98.892989,40.0,0.0,1.0,0,0.0,10.0,0,0,0.0,143.0,0,0,0,0.0,4.0,0,13.617021,1.928841,0.6318181818181818,6.0,0,0,507,1,6.0,0.0,0.0,0,0.0,1,0.0,0,1.0,0,0.0,0.0,1.0,0.0,0.0,9.638554,2,1,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0,0,1,0.0,0,0.0,1.0,0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.00406,1.0,0.0,0,0.76887,8.16828,1.0,1,132,0,0,0.0,1.0,3.461538,9317.75,32.0,1,0,0.0,1.0,83.4,1,1,1.0,0.0,1.0,1.195219,1,20.155039,0.0,25.468749,81.886792,0.0,0.0,0,1,0.0,2.0,0.0,21.428571,9317.75,0,0,0.0,,0.0,11.0,97.692308,0.0,1,0,0,0,32.0,22.475342,0.0,0.0,0,0,52.0,0.0,0,0,0,0,0,0.0,3.0,1.0,0.0,0,1.0,0.0,0,0,3.0,0.0,0,0,0,0,3.0,0.0,5.0,0.0,0.0,0,51.6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,87.903226,0.0,1.762115,11.40745,1,1,0,0.0,0.0,4.0,0.0,0.0,34.54052,143.0,0.0,0,0.0,0.0,1,0
